Temperature,Humidity,Rain,Solar,Wind_Speed,Wind_Direction,Datetime
33.23262023925781,46.17683029174805,0.0,0.0,0.0,0.0,2025-06-27 13:20:08
33.21392822265625,45.17340850830078,0.0,0.0,0.0,0.0,2025-06-27 13:25:08
33.296714782714844,42.84210968017578,0.0,0.0,0.0,0.0,2025-06-27 13:30:08
33.39551544189453,46.00708770751953,0.0,0.0,0.0,0.0,2025-06-27 13:35:08
34.129852294921875,45.75999450683594,0.0,0.0,0.0,0.0,2025-06-27 13:40:08
34.55443572998047,45.964115142822266,0.0,0.0,0.0,0.0,2025-06-27 13:45:08
34.63988494873047,43.226722717285156,0.0,0.0,0.0,0.0,2025-06-27 13:50:08
34.66925811767578,44.49872589111328,0.0,0.0,0.0,0.0,2025-06-27 13:55:08
33.86549377441406,42.354366302490234,0.0,0.0,0.0,0.0,2025-06-27 14:00:08
33.627830505371094,44.58467483520508,0.0,0.0,0.0,0.0,2025-06-27 14:05:08
34.01502990722656,42.93665313720703,0.0,0.0,0.0,0.0,2025-06-27 14:10:08
34.31945037841797,44.4321174621582,0.0,0.0,0.0,0.0,2025-06-27 14:15:08
34.167236328125,38.60924530029297,0.0,0.0,0.0,0.0,2025-06-27 14:20:08
33.689247131347656,42.55848693847656,0.0,0.0,0.0,0.0,2025-06-27 14:25:08
33.606468200683594,46.66457748413086,0.0,0.0,0.0,0.0,2025-06-27 14:30:08
33.54505157470703,46.782752990722656,0.0,0.0,0.0,0.0,2025-06-27 14:35:08
33.97230529785156,44.38914489746094,0.0,0.0,0.0,0.0,2025-06-27 14:40:08
34.17791748046875,39.25599670410156,0.0,0.0,0.0,0.0,2025-06-27 14:45:08
34.43694305419922,44.90267562866211,0.0,0.0,0.0,0.0,2025-06-27 14:50:08
34.332801818847656,41.34234619140625,0.0,0.0,0.0,0.0,2025-06-27 14:55:08
34.28740692138672,41.26499557495117,0.0,0.0,0.0,0.0,2025-06-27 15:00:08
34.13786315917969,40.6547737121582,0.0,0.0,0.0,0.0,2025-06-27 15:05:08
34.460975646972656,41.56150817871094,0.0,0.0,0.0,0.0,2025-06-27 15:10:08
34.35149383544922,42.481136322021484,0.0,0.0,0.0,0.0,2025-06-27 15:15:08
34.60517120361328,42.19106674194336,0.0,0.0,0.0,0.0,2025-06-27 15:20:08
34.38086700439453,42.7797966003418,0.0,0.0,0.0,0.0,2025-06-27 15:25:08
34.70397186279297,43.140777587890625,0.0,0.0,0.0,0.0,2025-06-27 15:30:08
35.00572204589844,41.85802459716797,0.0,0.0,0.0,0.0,2025-06-27 15:35:08
34.805450439453125,39.32260513305664,0.0,0.0,0.0,0.0,2025-06-27 15:40:08
34.96299743652344,41.37672424316406,0.0,0.0,0.0,0.0,2025-06-27 15:45:08
34.96299743652344,41.08020782470703,0.0,0.0,0.0,0.0,2025-06-27 15:50:08
34.68260955810547,40.08538055419922,0.0,0.0,0.0,0.0,2025-06-27 15:55:08
34.610511779785156,41.57010269165039,0.0,0.0,0.0,0.0,2025-06-27 16:00:08
34.922943115234375,40.594608306884766,0.0,0.0,0.0,0.0,2025-06-27 16:05:08
34.94163513183594,44.71144485473633,0.0,0.0,0.0,0.0,2025-06-27 16:10:08
35.11787414550781,41.591590881347656,0.0,0.0,0.0,0.0,2025-06-27 16:15:08
35.254066467285156,39.93497085571289,0.0,0.0,0.0,0.0,2025-06-27 16:20:08
35.02174377441406,44.45790100097656,0.0,0.0,0.0,0.0,2025-06-27 16:25:08
35.16326904296875,42.208255767822266,0.0,0.0,0.0,0.0,2025-06-27 16:30:08
35.23536682128906,40.86534118652344,0.0,0.0,0.0,0.0,2025-06-27 16:35:08
35.395591735839844,40.4119758605957,0.0,0.0,0.0,0.0,2025-06-27 16:40:08
35.168609619140625,40.28520202636719,0.0,0.0,0.0,0.0,2025-06-27 16:45:08
35.06446838378906,42.102970123291016,0.0,0.0,0.0,0.0,2025-06-27 16:50:08
35.360877990722656,42.0514030456543,0.0,0.0,0.0,0.0,2025-06-27 16:55:08
35.76676940917969,42.36725616455078,0.0,0.0,0.0,0.0,2025-06-27 17:00:08
35.489051818847656,41.10813903808594,0.0,0.0,0.0,0.0,2025-06-27 17:05:08
35.104522705078125,41.17689895629883,0.0,0.0,0.0,0.0,2025-06-27 17:10:08
35.157928466796875,42.5369987487793,0.0,0.0,0.0,0.0,2025-06-27 17:15:08
35.02708435058594,42.21255111694336,0.0,0.0,0.0,0.0,2025-06-27 17:20:08
34.68260955810547,43.901397705078125,0.0,0.0,0.0,0.0,2025-06-27 17:25:08
34.474327087402344,46.505577087402344,0.0,0.0,0.0,0.0,2025-06-27 17:30:08
34.62920379638672,43.647857666015625,0.0,0.0,0.0,0.0,2025-06-27 17:35:08
34.52239227294922,44.702850341796875,0.0,0.0,0.0,0.0,2025-06-27 17:40:08
34.72266387939453,44.51591491699219,0.0,0.0,0.0,0.0,2025-06-27 17:45:08
